#date+time,051-pwl,051-surge,051-wsd,051-wdr
"12-08-2008 2142",1.568,0.013,10.300,167
"12-08-2008 2148",1.565,0.011,9.900,172
"12-08-2008 2154",1.559,0.006,11.600,182
"12-08-2008 2200",1.563,0.011,9.000,169
"12-08-2008 2206",1.562,0.011,9.600,172
"12-08-2008 2212",1.564,0.015,9.000,179
"12-08-2008 2218",1.561,0.013,8.500,172
"12-08-2008 2224",1.555,0.008,8.700,168
"12-08-2008 2230",1.556,0.010,9.400,170
"12-08-2008 2236",1.566,0.022,9.600,169
"12-08-2008 2242",1.541,-0.002,9.300,166
"12-08-2008 2248",1.548,0.006,9.000,167
"12-08-2008 2254",1.541,0.000,9.000,169
"12-08-2008 2300",1.550,0.011,8.400,172
"12-08-2008 2306",1.537,-0.001,8.000,165
"12-08-2008 2312",1.540,0.003,8.200,164
"12-08-2008 2318",1.544,0.008,8.300,166
"12-08-2008 2324",1.543,0.009,7.600,166
"12-08-2008 2330",1.547,0.014,7.700,165
"12-08-2008 2336",1.543,0.011,7.900,167
"12-08-2008 2342",1.545,0.014,8.200,168
"12-08-2008 2348",1.554,0.024,8.600,168
"12-08-2008 2354",1.557,0.029,8.400,172
"12-09-2008 0000",1.560,0.033,9.500,171
"12-09-2008 0006",1.559,0.033,7.900,172
"12-09-2008 0012",1.561,0.036,8.000,175
"12-09-2008 0018",1.565,0.041,8.400,172
"12-09-2008 0024",1.563,0.040,8.200,171
"12-09-2008 0030",1.565,0.042,8.600,171
"12-09-2008 0036",1.566,0.044,8.400,171
"12-09-2008 0042",1.567,0.046,8.600,173
"12-09-2008 0048",1.565,0.045,9.200,174
"12-09-2008 0054",1.563,0.043,9.500,171
"12-09-2008 0100",1.560,0.041,8.100,170
"12-09-2008 0106",1.562,0.044,8.900,172
"12-09-2008 0112",1.559,0.041,9.100,171
"12-09-2008 0118",1.554,0.037,8.600,169
"12-09-2008 0124",1.550,0.033,8.500,170
"12-09-2008 0130",1.547,0.030,8.400,171
"12-09-2008 0136",1.557,0.041,8.500,174
"12-09-2008 0142",1.551,0.035,8.100,171
"12-09-2008 0148",1.543,0.028,8.000,171
"12-09-2008 0154",1.539,0.024,8.100,170
"12-09-2008 0200",1.537,0.022,10.400,163
"12-09-2008 0206",1.529,0.015,9.100,169
"12-09-2008 0212",1.536,0.022,9.200,168
"12-09-2008 0218",1.535,0.022,9.300,167
"12-09-2008 0224",1.539,0.026,8.500,169
"12-09-2008 0230",1.548,0.036,8.000,170
"12-09-2008 0236",1.552,0.040,8.900,169
"12-09-2008 0242",1.548,0.037,9.100,167
"12-09-2008 0248",1.544,0.034,9.500,164
"12-09-2008 0254",1.542,0.033,10.400,163
"12-09-2008 0300",1.546,0.038,10.600,173
"12-09-2008 0306",1.549,0.042,9.300,169
"12-09-2008 0312",1.543,0.037,9.800,169
"12-09-2008 0318",1.546,0.041,9.500,169
"12-09-2008 0324",1.544,0.041,9.600,170
"12-09-2008 0330",1.542,0.040,10.800,168
"12-09-2008 0336",1.535,0.035,10.700,170
"12-09-2008 0342",1.518,0.019,10.300,173
"12-09-2008 0348",1.516,0.019,11.200,172
"12-09-2008 0354",1.519,0.024,10.600,173
"12-09-2008 0400",1.513,0.020,10.200,172
"12-09-2008 0406",1.511,0.021,10.500,170
"12-09-2008 0412",1.504,0.016,10.100,171
"12-09-2008 0418",1.503,0.018,9.500,170
"12-09-2008 0424",1.507,0.024,10.400,170
"12-09-2008 0430",1.497,0.017,9.500,172
"12-09-2008 0436",1.488,0.011,9.900,171
"12-09-2008 0442",1.482,0.008,9.900,169
"12-09-2008 0448",1.476,0.006,9.800,171
"12-09-2008 0454",1.476,0.009,10.200,172
"12-09-2008 0500",1.458,-0.005,10.700,171
"12-09-2008 0506",1.454,-0.005,10.700,172
"12-09-2008 0512",1.454,-0.001,10.700,175
"12-09-2008 0518",1.466,0.015,10.400,171
"12-09-2008 0524",1.450,0.003,11.400,171
"12-09-2008 0530",1.446,0.003,10.500,171
"12-09-2008 0536",1.453,0.015,10.600,170
"12-09-2008 0542",1.458,0.025,10.500,169
"12-09-2008 0548",1.456,0.028,11.100,171
"12-09-2008 0554",1.451,0.028,10.700,171
"12-09-2008 0600",1.449,0.031,12.000,178
"12-09-2008 0606",1.451,0.039,10.200,173
"12-09-2008 0612",1.444,0.038,10.400,174
"12-09-2008 0618",1.436,0.035,10.600,175
"12-09-2008 0624",1.427,0.032,10.700,175
"12-09-2008 0630",1.417,0.028,10.800,172
"12-09-2008 0636",1.413,0.031,11.000,175
"12-09-2008 0642",1.404,0.028,10.500,179
"12-09-2008 0648",1.403,0.033,12.000,178
"12-09-2008 0654",1.388,0.025,12.000,178
"12-09-2008 0700",1.383,0.026,10.000,177
"12-09-2008 0706",1.375,0.025,10.700,179
"12-09-2008 0712",1.375,0.032,9.700,176
"12-09-2008 0718",1.366,0.030,10.000,176
"12-09-2008 0724",1.351,0.022,10.100,174
"12-09-2008 0730",1.339,0.017,10.100,176
"12-09-2008 0736",1.337,0.022,9.900,176
"12-09-2008 0742",1.330,0.022,10.100,177
"12-09-2008 0748",1.313,0.012,10.200,176
"12-09-2008 0754",1.302,0.007,10.000,177
"12-09-2008 0800",1.301,0.013,9.300,173
"12-09-2008 0806",1.292,0.011,9.600,175
"12-09-2008 0812",1.272,-0.002,8.800,176
"12-09-2008 0818",1.269,0.002,8.800,177
"12-09-2008 0824",1.276,0.016,8.500,176
"12-09-2008 0830",1.281,0.028,9.400,176
"12-09-2008 0836",1.268,0.021,9.000,176
"12-09-2008 0842",1.265,0.025,9.200,178
"12-09-2008 0848",1.266,0.032,8.700,175
"12-09-2008 0854",1.270,0.043,9.300,173
"12-09-2008 0900",1.254,0.033,9.100,180
"12-09-2008 0906",1.252,0.037,10.300,172
"12-09-2008 0912",1.244,0.035,9.700,174
"12-09-2008 0918",1.245,0.042,9.700,173
"12-09-2008 0924",1.240,0.042,10.500,172
"12-09-2008 0930",1.226,0.034,10.200,174
"12-09-2008 0936",1.219,0.032,9.600,177
"12-09-2008 0942",1.218,0.036,10.000,179
"12-09-2008 0948",1.205,0.028,10.400,181
"12-09-2008 0954",1.200,0.028,9.100,180
"12-09-2008 1000",1.192,0.024,9.300,184
"12-09-2008 1006",1.186,0.022,8.500,178
"12-09-2008 1012",1.176,0.016,8.100,177
"12-09-2008 1018",1.172,0.016,8.900,180
"12-09-2008 1024",1.164,0.012,9.000,183
"12-09-2008 1030",1.156,0.007,9.600,183
"12-09-2008 1036",1.142,-0.004,10.000,182
"12-09-2008 1042",1.138,-0.005,9.100,186
"12-09-2008 1048",1.141,0.000,9.400,187
"12-09-2008 1054",1.135,-0.003,9.300,184
"12-09-2008 1100",1.137,0.001,9.100,179
"12-09-2008 1106",1.131,-0.003,9.500,184
"12-09-2008 1112",1.134,0.001,9.800,183
"12-09-2008 1118",1.125,-0.007,9.900,179
"12-09-2008 1124",1.125,-0.006,8.800,182
"12-09-2008 1130",1.131,0.001,8.900,179
"12-09-2008 1136",1.130,0.001,8.500,180
"12-09-2008 1142",1.129,0.000,8.900,180
"12-09-2008 1148",1.137,0.008,8.300,178
"12-09-2008 1154",1.134,0.004,9.100,179
"12-09-2008 1200",1.128,-0.003,10.900,182
"12-09-2008 1206",1.130,-0.002,9.400,182
"12-09-2008 1212",1.130,-0.003,10.100,183
"12-09-2008 1218",1.130,-0.005,9.800,182
"12-09-2008 1224",1.144,0.007,10.200,184
"12-09-2008 1230",1.146,0.007,10.700,181
"12-09-2008 1236",1.152,0.010,9.900,182
"12-09-2008 1242",1.159,0.015,10.900,183
"12-09-2008 1248",1.161,0.013,11.500,184
"12-09-2008 1254",1.153,0.002,10.900,182
"12-09-2008 1300",1.162,0.007,9.800,188
"12-09-2008 1306",1.170,0.011,9.800,184
"12-09-2008 1312",1.184,0.020,10.600,185
"12-09-2008 1318",1.195,0.026,11.000,183
"12-09-2008 1324",1.204,0.030,12.100,185
"12-09-2008 1330",1.193,0.014,11.200,186
"12-09-2008 1336",1.202,0.017,9.900,185
"12-09-2008 1342",1.206,0.015,10.100,184
"12-09-2008 1348",1.208,0.011,9.800,185
"12-09-2008 1354",1.202,-0.001,9.800,188
"12-09-2008 1400",1.218,0.008,11.700,185
"12-09-2008 1406",1.221,0.004,8.600,189
"12-09-2008 1412",1.224,0.000,8.600,187
"12-09-2008 1418",1.227,-0.005,9.500,188
"12-09-2008 1424",1.242,0.003,9.900,185
"12-09-2008 1430",1.250,0.003,10.300,188
"12-09-2008 1436",1.258,0.003,11.100,188
"12-09-2008 1442",1.262,-0.001,9.900,183
"12-09-2008 1448",1.260,-0.012,10.800,184
"12-09-2008 1454",1.277,-0.003,11.700,185
"12-09-2008 1500",1.287,-0.002,14.000,197
"12-09-2008 1506",1.303,0.006,10.200,193
"12-09-2008 1512",1.309,0.003,11.400,196
"12-09-2008 1518",1.314,-0.001,11.400,193
"12-09-2008 1524",1.322,-0.002,12.400,191
"12-09-2008 1530",1.326,-0.007,13.000,192
"12-09-2008 1536",1.329,-0.013,13.100,193
"12-09-2008 1542",1.342,-0.009,12.300,192
"12-09-2008 1548",1.344,-0.016,13.100,193
"12-09-2008 1554",1.354,-0.015,14.000,197
"12-09-2008 1600",1.353,-0.025,14.300,194
"12-09-2008 1606",1.364,-0.022,12.900,199
"12-09-2008 1612",1.360,-0.035,12.900,194
"12-09-2008 1618",1.375,-0.029,11.600,196
"12-09-2008 1624",1.391,-0.022,12.800,194
"12-09-2008 1630",1.393,-0.029,14.100,199
"12-09-2008 1636",1.389,-0.042,12.900,195
"12-09-2008 1642",1.398,-0.041,13.500,200
"12-09-2008 1648",1.404,-0.044,13.200,193
"12-09-2008 1654",1.418,-0.038,14.300,194
"12-09-2008 1700",1.418,-0.046,12.300,191
"12-09-2008 1706",1.412,-0.061,12.100,192
"12-09-2008 1712",1.420,-0.061,13.200,198
"12-09-2008 1718",1.429,-0.060,12.900,199
"12-09-2008 1724",1.442,-0.054,13.000,190
"12-09-2008 1730",1.451,-0.053,13.100,196
"12-09-2008 1736",1.444,-0.067,13.300,196
"12-09-2008 1742",1.446,-0.073,12.800,195
"12-09-2008 1748",1.460,-0.066,12.000,196
"12-09-2008 1754",1.462,-0.071,12.300,191
"12-09-2008 1800",1.456,-0.083,10.900,188
"12-09-2008 1806",1.454,-0.092,11.100,190
"12-09-2008 1812",1.456,-0.096,12.800,191
"12-09-2008 1818",1.471,-0.087,12.200,187
"12-09-2008 1824",1.475,-0.089,12.600,194
"12-09-2008 1830",1.474,-0.095,12.000,193
"12-09-2008 1836",1.482,-0.092,12.300,195
"12-09-2008 1842",1.495,-0.084,12.300,187
"12-09-2008 1848",1.502,-0.082,11.700,196
"12-09-2008 1854",1.513,-0.076,10.900,188
"12-09-2008 1900",1.517,-0.076,10.000,186
"12-09-2008 1906",1.523,-0.074,11.300,186
"12-09-2008 1912",1.528,-0.073,11.900,192
"12-09-2008 1918",1.553,-0.052,10.600,191
"12-09-2008 1924",1.560,-0.048,11.600,188
"12-09-2008 1930",1.569,-0.042,11.100,189
"12-09-2008 1936",1.569,-0.045,11.400,188
"12-09-2008 1942",1.585,-0.032,11.200,192
"12-09-2008 1948",1.579,-0.040,10.700,193
"12-09-2008 1954",1.590,-0.032,10.000,186
"12-09-2008 2000",1.591,-0.033,9.600,186
"12-09-2008 2006",1.584,-0.042,10.100,196
"12-09-2008 2012",1.595,-0.032,9.200,190
"12-09-2008 2018",1.604,-0.025,9.900,192
"12-09-2008 2024",1.589,-0.041,9.900,195
"12-09-2008 2030",1.595,-0.036,9.200,189
"12-09-2008 2036",1.598,-0.034,10.400,178
"12-09-2008 2042",1.600,-0.033,9.600,189
"12-09-2008 2048",1.596,-0.038,10.000,189
"12-09-2008 2054",1.605,-0.029,9.600,186
"12-09-2008 2100",1.599,-0.035,8.000,190
"12-09-2008 2106",1.604,-0.031,8.900,178
"12-09-2008 2112",1.601,-0.034,9.700,179
"12-09-2008 2118",1.610,-0.025,10.100,186
"12-09-2008 2124",1.610,-0.024,9.600,179
"12-09-2008 2130",1.614,-0.020,9.300,180
"12-09-2008 2136",1.625,-0.009,9.000,173
"12-09-2008 2142",1.628,-0.005,10.100,185
"12-09-2008 2148",1.633,0.000,8.800,187
"12-09-2008 2154",1.627,-0.005,8.000,190
"12-09-2008 2200",1.625,-0.006,7.500,190
"12-09-2008 2206",1.632,0.002,8.800,181
"12-09-2008 2212",1.629,0.000,9.100,181
"12-09-2008 2218",1.623,-0.005,9.400,180
"12-09-2008 2224",1.635,0.008,7.400,180
"12-09-2008 2230",1.636,0.010,8.000,178
"12-09-2008 2236",1.634,0.009,8.100,175
"12-09-2008 2242",1.632,0.009,8.200,179
"12-09-2008 2248",1.643,0.021,7.500,183
"12-09-2008 2254",1.638,0.017,7.500,190
"12-09-2008 2300",1.643,0.024,4.900,170
"12-09-2008 2306",1.647,0.029,7.400,184
"12-09-2008 2312",1.629,0.013,6.900,176
"12-09-2008 2318",1.629,0.015,6.500,176
"12-09-2008 2324",1.632,0.019,7.300,177
"12-09-2008 2330",1.634,0.023,5.800,177
"12-09-2008 2336",1.631,0.022,5.400,177
"12-09-2008 2342",1.640,0.032,4.400,168
"12-09-2008 2348",1.633,0.027,4.700,170
"12-09-2008 2354",1.637,0.033,4.900,170
"12-10-2008 0000",1.634,0.032,2.700,175
"12-10-2008 0006",1.642,0.041,4.300,170
"12-10-2008 0012",1.631,0.032,4.200,167
"12-10-2008 0018",1.627,0.030,3.800,167
"12-10-2008 0024",1.631,0.036,2.700,171
"12-10-2008 0030",1.627,0.034,2.400,178
"12-10-2008 0036",1.623,0.032,2.300,182
"12-10-2008 0042",1.617,0.027,3.200,175
"12-10-2008 0048",1.613,0.025,3.100,179
"12-10-2008 0054",1.614,0.028,2.700,175
"12-10-2008 0100",1.612,0.028,3.100,141
"12-10-2008 0106",1.608,0.025,2.700,163
"12-10-2008 0112",1.599,0.018,3.000,144
"12-10-2008 0118",1.597,0.018,3.200,151
"12-10-2008 0124",1.598,0.021,2.500,150
"12-10-2008 0130",1.600,0.024,3.000,163
"12-10-2008 0136",1.592,0.018,2.800,147
"12-10-2008 0142",1.588,0.015,2.700,146
"12-10-2008 0148",1.589,0.018,2.900,146
"12-10-2008 0154",1.588,0.018,3.100,141
"12-10-2008 0200",1.584,0.016,2.700,145
"12-10-2008 0206",1.594,0.027,3.600,134
"12-10-2008 0212",1.600,0.035,3.800,132
"12-10-2008 0218",1.591,0.027,NA,NA
"12-10-2008 0224",1.586,0.023,4.600,145
"12-10-2008 0230",1.595,0.034,3.600,133
"12-10-2008 0236",1.591,0.031,3.500,140
"12-10-2008 0242",1.588,0.030,3.400,137
"12-10-2008 0248",1.590,0.033,3.300,131
"12-10-2008 0254",1.610,0.055,2.700,145
"12-10-2008 0300",1.602,0.048,1.000,188
"12-10-2008 0306",1.594,0.042,1.900,144
"12-10-2008 0312",1.595,0.044,1.600,152
"12-10-2008 0318",1.604,0.055,2.000,144
"12-10-2008 0324",1.603,0.056,1.700,143
"12-10-2008 0330",1.598,0.053,1.200,119
"12-10-2008 0336",1.598,0.055,1.400,146
"12-10-2008 0342",1.595,0.054,1.500,150
"12-10-2008 0348",1.606,0.067,1.300,162
"12-10-2008 0354",1.618,0.082,1.000,188
"12-10-2008 0400",1.614,0.080,10.600,358
"12-10-2008 0406",1.620,0.089,1.100,240
"12-10-2008 0412",1.609,0.081,1.600,274
"12-10-2008 0418",1.600,0.075,11.800,322
"12-10-2008 0424",1.615,0.093,10.500,355
"12-10-2008 0430",1.665,0.146,10.800,356
"12-10-2008 0436",1.688,0.172,9.700,1
"12-10-2008 0442",1.706,0.194,10.400,358
"12-10-2008 0448",1.784,0.275,10.200,3
"12-10-2008 0454",1.797,0.292,10.600,358
"12-10-2008 0500",1.782,0.281,10.000,0
"12-10-2008 0506",1.799,0.302,9.000,360
"12-10-2008 0512",1.800,0.307,11.600,359
"12-10-2008 0518",1.760,0.272,10.300,358
"12-10-2008 0524",1.722,0.238,10.000,355
"12-10-2008 0530",1.706,0.227,8.600,0
"12-10-2008 0536",1.670,0.196,9.800,359
"12-10-2008 0542",1.646,0.177,12.600,356
"12-10-2008 0548",1.584,0.121,10.600,355
"12-10-2008 0554",1.540,0.082,10.000,0
"12-10-2008 0600",1.502,0.050,14.700,346
"12-10-2008 0606",1.484,0.038,9.300,359
"12-10-2008 0612",1.443,0.003,11.300,356
"12-10-2008 0618",1.427,-0.007,11.400,356
"12-10-2008 0624",1.413,-0.015,16.400,350
"12-10-2008 0630",1.408,-0.013,15.500,350
"12-10-2008 0636",1.403,-0.011,10.500,357
"12-10-2008 0642",1.429,0.022,12.900,353
"12-10-2008 0648",1.423,0.023,12.600,353
"12-10-2008 0654",1.457,0.064,14.700,346
"12-10-2008 0700",1.446,0.061,17.200,347
"12-10-2008 0706",1.438,0.060,14.900,341
"12-10-2008 0712",1.447,0.077,15.600,342
"12-10-2008 0718",1.428,0.066,18.400,341
"12-10-2008 0724",1.427,0.073,19.400,338
"12-10-2008 0730",1.431,0.085,17.500,343
"12-10-2008 0736",1.427,0.089,16.800,345
"12-10-2008 0742",1.435,0.106,17.900,346
"12-10-2008 0748",1.434,0.113,18.000,344
"12-10-2008 0754",1.443,0.130,17.200,347
"12-10-2008 0800",1.436,0.132,15.100,346
"12-10-2008 0806",1.429,0.134,17.200,341
"12-10-2008 0812",1.409,0.122,17.500,345
"12-10-2008 0818",1.402,0.124,16.300,346
"12-10-2008 0824",1.385,0.116,15.800,344
"12-10-2008 0830",1.363,0.102,18.400,346
"12-10-2008 0836",1.346,0.094,17.100,349
"12-10-2008 0842",1.304,0.060,15.500,344
"12-10-2008 0848",1.283,0.048,16.600,343
"12-10-2008 0854",1.259,0.033,15.100,346
"12-10-2008 0900",1.244,0.026,14.400,335
"12-10-2008 0906",1.220,0.010,16.200,342
"12-10-2008 0912",1.201,0.000,18.000,344
"12-10-2008 0918",1.191,-0.002,15.900,338
"12-10-2008 0924",1.186,0.001,16.700,337
"12-10-2008 0930",1.186,0.009,18.700,331
"12-10-2008 0936",1.173,0.004,16.500,332
"12-10-2008 0942",1.168,0.006,17.300,336
"12-10-2008 0948",1.158,0.004,15.500,339
"12-10-2008 0954",1.145,-0.002,14.400,335
"12-10-2008 1000",1.147,0.007,19.100,329
"12-10-2008 1006",1.135,0.002,17.300,329
"12-10-2008 1012",1.144,0.018,16.500,330
"12-10-2008 1018",1.148,0.028,18.300,327
"12-10-2008 1024",1.135,0.021,16.800,330
"12-10-2008 1030",1.124,0.016,16.900,335
"12-10-2008 1036",1.126,0.024,16.100,329
"12-10-2008 1042",1.120,0.024,17.800,333
"12-10-2008 1048",1.127,0.036,17.100,330
"12-10-2008 1054",1.134,0.048,19.100,329
"12-10-2008 1100",1.133,0.051,17.500,328
"12-10-2008 1106",1.128,0.051,16.300,332
"12-10-2008 1112",1.123,0.050,16.800,328
"12-10-2008 1118",1.119,0.049,16.200,333
"12-10-2008 1124",1.116,0.050,16.200,328
"12-10-2008 1130",1.112,0.049,17.600,332
"12-10-2008 1136",1.090,0.030,15.800,331
"12-10-2008 1142",1.084,0.026,17.500,323
"12-10-2008 1148",1.058,0.002,14.700,333
"12-10-2008 1154",1.068,0.014,17.500,328
"12-10-2008 1200",1.080,0.028,14.900,332
"12-10-2008 1206",1.087,0.036,16.100,330
"12-10-2008 1212",1.073,0.023,16.200,333
"12-10-2008 1218",1.058,0.008,16.700,332
"12-10-2008 1224",1.039,-0.011,18.000,328
"12-10-2008 1230",1.024,-0.026,17.400,326
"12-10-2008 1236",1.018,-0.033,17.000,327
"12-10-2008 1242",1.017,-0.034,16.100,321
"12-10-2008 1248",1.026,-0.027,15.500,325
"12-10-2008 1254",1.058,0.004,14.900,332
"12-10-2008 1300",1.077,0.021,16.800,325
"12-10-2008 1306",1.090,0.031,14.500,329
"12-10-2008 1312",1.103,0.041,14.800,330
"12-10-2008 1318",1.118,0.053,15.600,331
"12-10-2008 1324",1.121,0.053,14.400,330
"12-10-2008 1330",1.114,0.042,13.900,332
"12-10-2008 1336",1.130,0.054,16.100,325
"12-10-2008 1342",1.141,0.060,15.400,331
"12-10-2008 1348",1.138,0.052,14.700,334
"12-10-2008 1354",1.149,0.058,16.800,325
"12-10-2008 1400",1.142,0.045,15.200,325
"12-10-2008 1406",1.160,0.057,15.000,331
"12-10-2008 1412",1.159,0.049,15.600,325
"12-10-2008 1418",1.167,0.051,15.200,328
"12-10-2008 1424",1.169,0.045,15.600,326
"12-10-2008 1430",1.170,0.039,14.500,325
"12-10-2008 1436",1.176,0.037,14.800,325
"12-10-2008 1442",1.172,0.025,15.800,325
"12-10-2008 1448",1.166,0.011,14.300,326
"12-10-2008 1454",1.158,-0.006,15.200,325
"12-10-2008 1500",1.173,0.000,13.400,330
"12-10-2008 1506",1.161,-0.021,16.100,325
"12-10-2008 1512",1.167,-0.024,13.600,329
"12-10-2008 1518",1.175,-0.026,16.100,330
"12-10-2008 1524",1.197,-0.014,13.600,333
"12-10-2008 1530",1.215,-0.006,14.200,331
"12-10-2008 1536",1.218,-0.013,14.200,335
"12-10-2008 1542",1.227,-0.014,13.300,331
"12-10-2008 1548",1.246,-0.006,12.800,332
"12-10-2008 1554",1.256,-0.006,13.400,330
"12-10-2008 1600",1.261,-0.012,13.300,329
"12-10-2008 1606",1.282,-0.002,13.400,331
"12-10-2008 1612",1.296,0.002,13.500,327
"12-10-2008 1618",1.311,0.006,13.300,326
"12-10-2008 1624",1.335,0.019,15.000,324
"12-10-2008 1630",1.352,0.025,14.200,327
"12-10-2008 1636",1.375,0.037,12.500,328
"12-10-2008 1642",1.402,0.053,14.600,329
"12-10-2008 1648",1.408,0.048,14.600,324
"12-10-2008 1654",1.403,0.032,13.300,329
"12-10-2008 1700",1.422,0.040,13.600,330
"12-10-2008 1706",1.463,0.070,13.800,324
"12-10-2008 1712",1.459,0.055,14.500,327
"12-10-2008 1718",1.460,0.046,14.300,329
"12-10-2008 1724",1.472,0.047,13.500,333
"12-10-2008 1730",1.463,0.027,13.000,331
"12-10-2008 1736",1.481,0.035,14.100,327
"12-10-2008 1742",1.475,0.019,13.500,327
"12-10-2008 1748",1.469,0.003,13.300,330
"12-10-2008 1754",1.456,-0.020,13.600,330
"12-10-2008 1800",1.461,-0.025,12.500,328
"12-10-2008 1806",1.449,-0.047,14.600,321
"12-10-2008 1812",1.451,-0.055,13.200,324
"12-10-2008 1818",1.446,-0.069,11.600,330
"12-10-2008 1824",1.441,-0.083,12.600,330
"12-10-2008 1830",1.438,-0.095,12.000,332
"12-10-2008 1836",1.453,-0.089,13.300,331
"12-10-2008 1842",1.459,-0.091,12.700,328
"12-10-2008 1848",1.478,-0.080,12.500,333
"12-10-2008 1854",1.499,-0.067,12.500,328
"12-10-2008 1900",1.517,-0.057,12.000,326
"12-10-2008 1906",1.553,-0.029,13.000,324
"12-10-2008 1912",1.566,-0.023,12.600,321
"12-10-2008 1918",1.590,-0.006,12.400,325
"12-10-2008 1924",1.599,-0.004,12.000,329
"12-10-2008 1930",1.625,0.016,12.700,318
"12-10-2008 1936",1.636,0.021,13.200,325
"12-10-2008 1942",1.644,0.023,10.600,329
"12-10-2008 1948",1.649,0.023,13.400,312
"12-10-2008 1954",1.644,0.012,12.000,326
"12-10-2008 2000",1.629,-0.008,11.700,330
"12-10-2008 2006",1.645,0.004,13.500,321
"12-10-2008 2012",1.635,-0.011,13.300,323
"12-10-2008 2018",1.643,-0.007,10.400,328
"12-10-2008 2024",1.640,-0.014,11.300,328
"12-10-2008 2030",1.628,-0.030,11.700,328
"12-10-2008 2036",1.620,-0.041,11.600,328
"12-10-2008 2042",1.624,-0.040,12.800,325
"12-10-2008 2048",1.610,-0.057,10.600,327
"12-10-2008 2054",1.611,-0.059,11.700,330
"12-10-2008 2100",1.604,-0.068,9.400,329
"12-10-2008 2106",1.612,-0.063,9.800,332
"12-10-2008 2112",1.619,-0.058,10.900,330
"12-10-2008 2118",1.617,-0.061,11.500,331
"12-10-2008 2124",1.614,-0.066,10.900,331
"12-10-2008 2130",1.615,-0.066,10.000,329
"12-10-2008 2136",1.626,-0.057,11.200,328
"12-10-2008 2142",1.627,-0.057,10.400,333
"12-10-2008 2148",1.633,-0.051,11.500,327
"12-10-2008 2154",1.641,-0.044,9.400,329
"12-10-2008 2200",1.644,-0.042,12.400,337
"12-10-2008 2206",1.655,-0.031,10.200,329
"12-10-2008 2212",1.666,-0.020,11.400,335
"12-10-2008 2218",1.675,-0.011,11.700,326
"12-10-2008 2224",1.684,-0.002,11.200,334
"12-10-2008 2230",1.689,0.003,12.100,334
"12-10-2008 2236",1.705,0.020,11.600,333
"12-10-2008 2242",1.704,0.019,12.400,332
"12-10-2008 2248",1.699,0.015,9.900,335
"12-10-2008 2254",1.689,0.006,12.400,337
"12-10-2008 2300",1.697,0.014,8.700,333
"12-10-2008 2306",1.688,0.006,10.600,334
"12-10-2008 2312",1.686,0.005,11.600,333
"12-10-2008 2318",1.691,0.011,9.700,334
"12-10-2008 2324",1.678,0.000,10.800,333
"12-10-2008 2330",1.677,0.000,9.600,335
"12-10-2008 2336",1.679,0.003,9.900,332
"12-10-2008 2342",1.676,0.002,9.800,334
"12-10-2008 2348",1.659,-0.014,9.200,336
"12-10-2008 2354",1.657,-0.014,8.700,333
"12-11-2008 0000",1.655,-0.015,9.000,333
"12-11-2008 0006",1.650,-0.018,9.700,334
"12-11-2008 0012",1.632,-0.034,9.400,333
"12-11-2008 0018",1.627,-0.037,9.700,331
"12-11-2008 0024",1.615,-0.048,9.500,332
"12-11-2008 0030",1.609,-0.052,8.900,336
"12-11-2008 0036",1.587,-0.072,8.400,334
"12-11-2008 0042",1.578,-0.079,9.400,335
"12-11-2008 0048",1.586,-0.069,8.900,334
"12-11-2008 0054",1.581,-0.072,9.000,333
"12-11-2008 0100",1.580,-0.071,9.500,333
"12-11-2008 0106",1.573,-0.076,8.100,336
"12-11-2008 0112",1.577,-0.070,8.900,335
"12-11-2008 0118",1.578,-0.066,8.900,336
"12-11-2008 0124",1.573,-0.069,8.800,332
"12-11-2008 0130",1.572,-0.068,9.400,335
"12-11-2008 0136",1.586,-0.052,8.900,333
"12-11-2008 0142",1.583,-0.053,9.900,333
"12-11-2008 0148",1.580,-0.054,8.700,333
"12-11-2008 0154",1.581,-0.051,9.500,333
"12-11-2008 0200",1.589,-0.041,9.100,322
"12-11-2008 0206",1.598,-0.029,10.500,331
"12-11-2008 0212",1.593,-0.032,9.600,332
"12-11-2008 0218",1.590,-0.033,10.300,330
"12-11-2008 0224",1.578,-0.043,9.400,331
"12-11-2008 0230",1.572,-0.047,9.900,329
"12-11-2008 0236",1.566,-0.051,9.300,327
"12-11-2008 0242",1.570,-0.045,9.200,328
"12-11-2008 0248",1.563,-0.050,NA,NA
"12-11-2008 0254",1.556,-0.055,NA,NA
"12-11-2008 0300",1.548,-0.061,8.000,326
"12-11-2008 0306",1.540,-0.067,NA,NA
"12-11-2008 0312",1.524,-0.081,NA,NA
"12-11-2008 0318",1.507,-0.096,NA,NA
"12-11-2008 0324",1.488,-0.113,9.900,320
"12-11-2008 0330",1.475,-0.124,9.200,324
"12-11-2008 0336",1.462,-0.135,8.700,322
"12-11-2008 0342",1.446,-0.149,9.100,317
"12-11-2008 0348",1.444,-0.148,8.600,325
"12-11-2008 0354",1.452,-0.138,8.000,326
"12-11-2008 0400",1.458,-0.130,10.100,309
"12-11-2008 0406",1.461,-0.124,7.900,322
"12-11-2008 0412",1.448,-0.135,8.600,318
"12-11-2008 0418",1.433,-0.147,9.900,317
"12-11-2008 0424",1.419,-0.158,9.200,316
"12-11-2008 0430",1.409,-0.165,9.800,319
"12-11-2008 0436",1.408,-0.163,9.600,319
